district,crime_type,latitude,longitude,date,time,year
girinagar,2 wheeler theft,12.9565601,77.5651606,2017-04-21,20:25:00,2017
girinagar,2 wheeler theft,12.908332,77.5883169,2017-04-25,14:10:00,2017
girinagar,2 wheeler theft,12.9083785,77.5729959,2017-04-28,09:45:00,2017
girinagar,2 wheeler theft,12.9085777,77.5204645,2017-04-28,13:30:00,2017
girinagar,2 wheeler theft,12.9078841,77.5761146,,12:00:00,2017
girinagar,2 wheeler theft,12.9128317,77.5820664,2017-05-13,15:30:00,2017
girinagar,2 wheeler theft,13.1114292,77.6021703,2017-05-16,16:15:00,2017
girinagar,2 wheeler theft,12.9165248,77.5905062,2017-05-17,17:00:00,2017
girinagar,2 wheeler theft,12.9163635,77.5902506,2017-05-18,18:30:00,2017
girinagar,2 wheeler theft,12.9065595,77.5955035,2017-05-19,13:30:00,2017
girinagar,2 wheeler theft,12.9154996,77.5929093,2017-05-20,17:45:00,2017
girinagar,2 wheeler theft,12.910304,77.5796597,2017-05-23,00:10:00,2017
girinagar,2 wheeler theft,12.91161,77.5761316,2017-05-23,13:30:00,2017
girinagar,2 wheeler theft,12.9116205,77.5761316,2017-05-24,12:15:00,2017
girinagar,2 wheeler theft,12.908332,77.5883169,2017-05-25,17:30:00,2017
girinagar,2 wheeler theft,12.9127807,77.5881329,2017-05-27,17:00:00,2017
girinagar,2 wheeler theft,12.9217529,77.5825697,2017-05-30,16:30:00,2017
girinagar,2 wheeler theft,12.9085952,77.5747557,2017-05-31,09:00:00,2017
girinagar,2 wheeler theft,12.9123249,77.592595,,18:20:00,2017
girinagar,2 wheeler theft,12.9072691,77.578509,,13:00:00,2017
girinagar,2 wheeler theft,12.9072951,77.5719429,,15:30:00,2017
girinagar,2 wheeler theft,12.9129181,77.5885869,2017-06-16,09:15:00,2017
girinagar,2 wheeler theft,12.9117884,77.5929617,2017-06-16,15:15:00,2017
girinagar,2 wheeler theft,12.9118349,77.5776407,2017-06-17,17:30:00,2017
girinagar,2 wheeler theft,12.9119174,77.5776407,2017-06-19,16:45:00,2017
girinagar,2 wheeler theft,12.9111173,77.5770481,2017-06-21,17:00:00,2017
girinagar,2 wheeler theft,12.9104784,77.5834944,2017-06-22,11:00:00,2017
girinagar,2 wheeler theft,12.8897795,77.5430551,2017-06-22,23:35:00,2017
girinagar,2 wheeler theft,12.9166719,77.5892002,2017-06-27,12:00:00,2017
girinagar,2 wheeler theft,12.908332,77.5883169,2017-06-27,12:30:00,2017
girinagar,2 wheeler theft,12.9031364,77.5749004,2017-06-28,19:15:00,2017
girinagar,2 wheeler theft,12.9217529,77.5825697,2017-06-29,13:30:00,2017
girinagar,2 wheeler theft,12.9217789,77.5760036,2017-06-30,16:25:00,2017
girinagar,2 wheeler theft,12.9123816,77.5746445,,15:30:00,2017
girinagar,2 wheeler theft,12.9068586,77.5836691,,20:00:00,2017
girinagar,2 wheeler theft,12.9217529,77.5825697,2017-07-13,13:30:00,2017
girinagar,2 wheeler theft,12.907653,77.5818448,2017-07-17,22:30:00,2017
girinagar,2 wheeler theft,12.9095383,77.5789476,2017-07-17,22:45:00,2017
girinagar,2 wheeler theft,12.9168337,77.5810239,2017-07-18,17:35:00,2017
girinagar,2 wheeler theft,12.9168802,77.5657029,2017-07-18,17:50:00,2017
girinagar,2 wheeler theft,12.9192124,77.585885,2017-07-24,12:20:00,2017
girinagar,2 wheeler theft,12.9117032,77.5903747,2017-07-24,13:40:00,2017
girinagar,2 wheeler theft,12.9116772,77.5969408,2017-07-27,11:45:00,2017
girinagar,2 wheeler theft,12.9164119,77.5224624,,12:10:00,2017
girinagar,2 wheeler theft,12.9162487,77.5903148,,15:30:00,2017
girinagar,2 wheeler theft,12.9084615,77.5808686,2017-08-14,16:30:00,2017
girinagar,2 wheeler theft,12.9149733,77.5878989,2017-08-19,10:45:00,2017
girinagar,2 wheeler theft,12.9164782,77.5901863,2017-08-22,11:50:00,2017
girinagar,2 wheeler theft,12.9208508,77.5666869,2017-08-25,09:00:00,2017
girinagar,2 wheeler theft,12.9070912,77.5711913,2017-08-26,16:00:00,2017
girinagar,2 wheeler theft,12.9096874,77.5791612,,09:00:00,2017
girinagar,2 wheeler theft,12.9098845,77.5803379,,11:00:00,2017
girinagar,2 wheeler theft,12.8697931,77.5948584,2017-09-13,20:45:00,2017
girinagar,2 wheeler theft,12.91563,77.5580547,2017-09-14,12:00:00,2017
girinagar,2 wheeler theft,12.9155434,77.5908858,2017-09-16,09:30:00,2017
girinagar,2 wheeler theft,12.9128808,77.598714,2017-09-18,15:00:00,2017
girinagar,2 wheeler theft,12.9078173,77.5779678,2017-09-26,09:30:00,2017
girinagar,2 wheeler theft,12.9156825,77.5740998,2017-09-26,,2017
girinagar,2 wheeler theft,12.915636,77.5894208,2017-09-26,13:30:00,2017
girinagar,2 wheeler theft,12.9147191,77.5902336,2017-09-27,10:00:00,2017
girinagar,2 wheeler theft,12.9124262,77.6008344,,09:00:00,2017
girinagar,2 wheeler theft,12.9082721,77.5565603,,10:20:00,2017
girinagar,2 wheeler theft,12.9082256,77.5718813,,12:20:00,2017
girinagar,2 wheeler theft,12.9109125,77.5865459,,09:30:00,2017
girinagar,2 wheeler theft,12.9142916,77.5909833,2017-10-16,17:30:00,2017
girinagar,2 wheeler theft,12.9130265,77.5847637,2017-10-17,11:40:00,2017
girinagar,2 wheeler theft,12.9191277,77.5914538,2017-10-20,15:30:00,2017
girinagar,2 wheeler theft,12.9109337,77.5768905,2017-10-24,16:15:00,2017
girinagar,2 wheeler theft,12.9117804,77.59249,2017-10-28,13:00:00,2017
girinagar,2 wheeler theft,12.9121036,77.5733551,2017-10-30,20:00:00,2017
girinagar,2 wheeler theft,12.908303,77.5899746,,16:30:00,2017
girinagar,2 wheeler theft,12.9079196,77.5751564,,16:15:00,2017
girinagar,2 wheeler theft,12.9087291,77.5734503,,09:30:00,2017
girinagar,2 wheeler theft,12.911238,77.575194,,12:30:00,2017
girinagar,2 wheeler theft,12.9085246,77.5796617,2017-11-15,12:00:00,2017
girinagar,2 wheeler theft,12.9084733,77.587459,2017-11-15,13:00:00,2017
girinagar,2 wheeler theft,12.9110252,77.5910139,2017-11-20,12:15:00,2017
girinagar,2 wheeler theft,12.910375,77.5885265,2017-11-20,14:30:00,2017
hanumantha nagar,2 wheeler theft,12.910375,77.5885265,2017-11-26,12:00:00,2017
hanumantha nagar,2 wheeler theft,12.9079648,77.5766412,2017-11-26,12:15:00,2017
hanumantha nagar,2 wheeler theft,12.9103452,77.5913872,2017-11-28,09:00:00,2017
hanumantha nagar,2 wheeler theft,12.9142916,77.5909833,2017-11-29,11:45:00,2017
hanumantha nagar,2 wheeler theft,12.9116607,77.5860521,2017-11-29,12:15:00,2017
hanumantha nagar,2 wheeler theft,12.9117313,77.5811908,,11:00:00,2017
hanumantha nagar,2 wheeler theft,12.9085246,77.5796617,,11:20:00,2017
hanumantha nagar,2 wheeler theft,12.9105818,77.5878644,,12:00:00,2017
hanumantha nagar,2 wheeler theft,12.9115414,77.5779409,2017-12-13,11:15:00,2017
hanumantha nagar,2 wheeler theft,12.9168346,77.5918358,2017-12-16,11:00:00,2017
hanumantha nagar,2 wheeler theft,12.9217529,77.5825697,2017-12-20,17:45:00,2017
hanumantha nagar,2 wheeler theft,12.9066661,77.5881806,2017-12-23,11:45:00,2017
hanumantha nagar,2 wheeler theft,12.9116178,77.5717153,2017-12-29,13:00:00,2017
hanumantha nagar,2 wheeler theft,12.9127412,77.5737093,,,2018
hanumantha nagar,2 wheeler theft,12.9127877,77.5583883,,16:00:00,2018
hanumantha nagar,2 wheeler theft,12.9088167,77.5950889,,14:07:00,2018
hanumantha nagar,2 wheeler theft,12.9107522,77.5910287,2018-01-18,14:00:00,2018
hanumantha nagar,2 wheeler theft,12.9107987,77.5757077,2018-01-28,19:00:00,2018
hanumantha nagar,2 wheeler theft,12.9117957,77.5826913,2018-01-30,12:00:00,2018
hanumantha nagar,2 wheeler theft,12.9120689,77.5937903,,14:00:00,2018
hanumantha nagar,2 wheeler theft,12.917501,77.5780559,,17:00:00,2018
hanumantha nagar,2 wheeler theft,12.9115751,77.5743223,2018-02-14,14:30:00,2018
hanumantha nagar,2 wheeler theft,12.9200827,77.5796881,,15:00:00,2018
hanumantha nagar,2 wheeler theft,12.908529,77.5822192,,17:00:00,2018
hanumantha nagar,2 wheeler theft,12.8976867,77.5809436,2018-03-20,15:00:00,2018
hanumantha nagar,2 wheeler theft,12.9135277,77.5767264,2018-03-22,09:30:00,2018
hanumantha nagar,2 wheeler theft,12.9110682,77.5770827,2018-03-23,16:00:00,2018
hanumantha nagar,2 wheeler theft,12.9094322,77.5706543,2018-03-29,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.9095188,77.5378233,,15:10:00,2018
hanumantha nagar,2 wheeler theft,12.9124153,77.5892543,,17:00:00,2018
hanumantha nagar,2 wheeler theft,12.9131644,77.591585,,17:20:00,2018
hanumantha nagar,2 wheeler theft,12.9065942,77.5896108,,10:30:00,2018
hanumantha nagar,2 wheeler theft,12.910852,77.578621,,09:20:00,2018
hanumantha nagar,2 wheeler theft,12.9108952,77.5684907,2018-04-13,16:15:00,2018
hanumantha nagar,2 wheeler theft,12.9108487,77.5838117,2018-04-14,23:15:00,2018
hanumantha nagar,2 wheeler theft,12.9662285,77.6392596,2018-04-17,10:00:00,2018
hanumantha nagar,2 wheeler theft,12.9078104,77.5760964,2018-04-23,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.9085038,77.5927965,2018-04-26,10:00:00,2018
hanumantha nagar,2 wheeler theft,12.9110148,77.5732511,2018-04-26,13:30:00,2018
hanumantha nagar,2 wheeler theft,12.9090149,77.5834522,,15:15:00,2018
hanumantha nagar,2 wheeler theft,12.899262,77.5650223,2018-05-16,15:15:00,2018
hanumantha nagar,2 wheeler theft,12.9070912,77.5711913,2018-05-17,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.9155096,77.5922788,,,2018
hanumantha nagar,2 wheeler theft,12.9075615,77.5708723,,10:00:00,2018
hanumantha nagar,2 wheeler theft,12.9062977,77.5943451,2018-06-15,17:00:00,2018
hanumantha nagar,2 wheeler theft,12.9142916,77.5909833,2018-06-19,18:00:00,2018
hanumantha nagar,2 wheeler theft,12.9098757,77.5806217,2018-06-20,10:45:00,2018
hanumantha nagar,2 wheeler theft,12.9094853,77.574801,2018-06-21,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.908079,77.5938816,2018-06-29,15:30:00,2018
hanumantha nagar,2 wheeler theft,12.9065595,77.5955035,,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.9164992,77.5966286,,16:00:00,2018
hanumantha nagar,2 wheeler theft,12.9088423,77.592968,,17:00:00,2018
hanumantha nagar,2 wheeler theft,12.9032415,77.5732529,2018-07-21,12:30:00,2018
hanumantha nagar,2 wheeler theft,12.9071521,77.5730487,,06:15:00,2018
hanumantha nagar,2 wheeler theft,12.9249597,77.5733253,2018-08-20,19:00:00,2018
hanumantha nagar,2 wheeler theft,12.9066889,77.5867052,,14:30:00,2018
hanumantha nagar,2 wheeler theft,12.9070945,77.5781946,,09:10:00,2018
hanumantha nagar,2 wheeler theft,12.9084813,77.5881974,2018-09-14,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.9117172,77.5724407,2018-09-29,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.9135728,77.6437918,2018-09-30,10:15:00,2018
hanumantha nagar,2 wheeler theft,12.9112689,77.5742133,,13:30:00,2018
hanumantha nagar,2 wheeler theft,12.9066889,77.5867052,,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.9100432,77.5903,2018-10-15,15:00:00,2018
hanumantha nagar,2 wheeler theft,12.9100046,77.5899285,2018-11-14,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.9085015,77.5801181,2018-11-16,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.962112,77.6033269,2018-11-16,16:30:00,2018
hanumantha nagar,2 wheeler theft,12.9067229,77.5735098,2018-11-16,19:30:00,2018
hanumantha nagar,2 wheeler theft,12.9083539,77.5989745,2018-11-20,12:00:00,2018
hanumantha nagar,2 wheeler theft,12.8791483,77.5522352,2018-11-22,18:00:00,2018
hanumantha nagar,2 wheeler theft,12.9135052,77.5744027,2018-11-23,13:00:00,2018
hanumantha nagar,2 wheeler theft,12.9193608,77.5956138,2018-11-24,12:00:00,2018
hanumantha nagar,2 wheeler theft,12.9109126,77.5701591,,11:00:00,2018
hanumantha nagar,2 wheeler theft,12.9108866,77.5767252,2018-12-26,11:30:00,2018
hanumantha nagar,2 wheeler theft,12.9076055,77.5759247,,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.907652,77.5606037,2019-01-14,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9146818,77.5826099,2019-01-17,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9150173,77.5845175,2019-01-18,10:45:00,2019
hanumantha nagar,2 wheeler theft,12.9073505,77.5760548,2019-01-30,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9111696,77.5913062,2019-02-14,11:50:00,2019
hanumantha nagar,2 wheeler theft,12.9115751,77.5743223,,11:30:00,2019
hanumantha nagar,2 wheeler theft,12.9135496,77.5885392,2019-03-15,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9119429,77.5749591,2019-03-18,13:30:00,2019
hanumantha nagar,2 wheeler theft,12.908332,77.5883169,,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.9116754,77.6041743,,16:00:00,2019
hanumantha nagar,2 wheeler theft,12.9092672,77.589316,,14:30:00,2019
hanumantha nagar,2 wheeler theft,12.9774928,77.5718903,,13:30:00,2019
hanumantha nagar,2 wheeler theft,12.9074525,77.5913079,2019-04-13,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9082916,77.5897012,2019-04-15,10:30:00,2019
hanumantha nagar,2 wheeler theft,12.9083539,77.5989745,2019-04-20,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.9083539,77.5989745,2019-04-20,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.9083934,77.5952422,2019-04-24,15:10:00,2019
hanumantha nagar,2 wheeler theft,12.9088745,77.5929109,,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9127423,77.5861278,,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9151885,77.5941337,2019-05-15,17:00:00,2019
hanumantha nagar,2 wheeler theft,12.9077254,77.5978325,2019-05-18,17:00:00,2019
hanumantha nagar,2 wheeler theft,12.9165623,77.5870966,2019-05-22,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9085041,77.5735867,2019-05-27,08:00:00,2019
hanumantha nagar,2 wheeler theft,12.9113821,77.5957139,2019-05-29,13:00:00,2019
hanumantha nagar,2 wheeler theft,12.9161507,77.5846836,2019-05-29,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9147413,77.5874376,2019-05-30,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9152626,77.5994055,2019-05-31,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9124262,77.6008344,,10:30:00,2019
hanumantha nagar,2 wheeler theft,12.9084329,77.5720747,,11:30:00,2019
hanumantha nagar,2 wheeler theft,12.9103392,77.5804057,2019-06-14,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9190179,77.5150998,2019-06-17,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9147841,77.5778715,2019-06-23,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9147581,77.5844376,,14:00:00,2019
hanumantha nagar,2 wheeler theft,12.910319,77.5872771,2019-07-13,13:00:00,2019
hanumantha nagar,2 wheeler theft,12.9083539,77.5989745,2019-07-25,14:00:00,2019
hanumantha nagar,2 wheeler theft,12.9148942,77.5887273,2019-07-25,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.9133944,77.5859906,,12:00:00,2019
hanumantha nagar,2 wheeler theft,12.9147697,77.584399,,13:00:00,2019
hanumantha nagar,2 wheeler theft,12.9074673,77.5777489,,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9061934,77.5768652,,10:30:00,2019
hanumantha nagar,2 wheeler theft,12.9067229,77.5735098,,11:00:00,2019
hanumantha nagar,2 wheeler theft,12.9066436,77.5461889,,10:30:00,2019
hanumantha nagar,2 wheeler theft,12.906557,77.5790199,2019-09-27,11:30:00,2019
hanumantha nagar,2 wheeler theft,12.9113841,77.5967984,,12:10:00,2019
hanumantha nagar,2 wheeler theft,12.9104194,77.5928999,,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.89963,77.56877,2019-10-17,16:15:00,2019
hanumantha nagar,2 wheeler theft,12.90896,77.58473,2019-10-21,13:00:00,2019
hanumantha nagar,2 wheeler theft,12.96557,77.60625,2019-10-24,16:00:00,2019
hanumantha nagar,2 wheeler theft,12.914668,77.593316,2019-10-26,12:40:00,2019
hanumantha nagar,2 wheeler theft,12.909156,77.597556,,16:00:00,2019
hanumantha nagar,2 wheeler theft,12.90891,77.59889,2019-11-27,09:00:00,2019
hanumantha nagar,2 wheeler theft,12.914376,77.595004,2019-11-28,15:00:00,2019
hanumantha nagar,2 wheeler theft,12.911348,77.578907,2019-11-30,10:30:00,2019
hanumantha nagar,2 wheeler theft,12.916958,77.591343,,15:45:00,2019
hanumantha nagar,2 wheeler theft,12.913056,77.597104,2019-12-23,09:00:00,2019
hanumantha nagar,2 wheeler theft,12.906946,77.57568,2019-12-25,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.909614,77.590259,2019-12-25,20:00:00,2019
hanumantha nagar,2 wheeler theft,12.9082619,77.5709324,2019-12-28,10:00:00,2019
hanumantha nagar,2 wheeler theft,12.9155306,77.5685306,2015-01-13,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9183333,77.5678944,2015-01-19,21:00:00,2015
hanumantha nagar,2 wheeler theft,12.9224833,77.5704944,2015-01-25,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9320417,77.5714694,,09:30:00,2015
hanumantha nagar,2 wheeler theft,12.9217361,77.5614167,,11:00:00,2015
hanumantha nagar,2 wheeler theft,12.9195528,77.5720194,2015-02-24,09:30:00,2015
hanumantha nagar,2 wheeler theft,12.9143278,77.5678056,2015-02-26,16:30:00,2015
hanumantha nagar,2 wheeler theft,12.9279528,77.5655056,2015-02-27,15:00:00,2015
hanumantha nagar,2 wheeler theft,12.9276222,77.5768083,,10:30:00,2015
hanumantha nagar,2 wheeler theft,12.9221667,77.5720444,,18:30:00,2015
hanumantha nagar,2 wheeler theft,12.9251778,77.56345,,12:30:00,2015
hanumantha nagar,2 wheeler theft,12.9238806,77.5735944,,10:30:00,2015
hanumantha nagar,2 wheeler theft,12.9150556,77.5540194,,20:00:00,2015
hanumantha nagar,2 wheeler theft,12.9166278,77.5661694,2015-03-28,13:15:00,2015
hanumantha nagar,2 wheeler theft,12.9208361,77.5741583,2015-03-28,09:00:00,2015
hanumantha nagar,2 wheeler theft,12.9155139,77.5661,2015-03-31,09:30:00,2015
hanumantha nagar,2 wheeler theft,12.9250611,77.5646611,2015-04-29,17:30:00,2015
hanumantha nagar,2 wheeler theft,12.916825,77.567825,,10:30:00,2015
hanumantha nagar,2 wheeler theft,12.916825,77.567825,,10:30:00,2015
hanumantha nagar,2 wheeler theft,12.9152944,77.5678056,,17:00:00,2015
hanumantha nagar,2 wheeler theft,12.9267972,77.5644056,2015-05-29,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9250611,77.5646611,2015-06-24,11:00:00,2015
hanumantha nagar,2 wheeler theft,12.9249889,77.5662639,2015-07-17,13:00:00,2015
hanumantha nagar,2 wheeler theft,12.9250611,77.5646611,2015-07-18,09:30:00,2015
hanumantha nagar,2 wheeler theft,12.9217222,77.57355,2015-07-18,11:00:00,2015
hanumantha nagar,2 wheeler theft,12.9253222,77.5679917,2015-07-27,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9223694,77.5741667,2015-07-30,11:00:00,2015
hanumantha nagar,2 wheeler theft,12.9306444,77.5757806,2015-07-31,17:15:00,2015
hanumantha nagar,2 wheeler theft,12.9169139,77.5677167,,19:30:00,2015
hanumantha nagar,2 wheeler theft,12.9185417,77.5715083,2015-08-13,15:45:00,2015
hanumantha nagar,2 wheeler theft,12.9171528,77.5639444,,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9173222,77.5559139,,12:15:00,2015
hanumantha nagar,2 wheeler theft,12.9251556,77.564775,,09:30:00,2015
hanumantha nagar,2 wheeler theft,12.9363306,77.5742444,2015-09-24,13:30:00,2015
hanumantha nagar,2 wheeler theft,12.9268472,77.5749083,,13:00:00,2015
hanumantha nagar,2 wheeler theft,12.9249361,77.5648528,,13:45:00,2015
hanumantha nagar,2 wheeler theft,12.9221611,77.5679861,,10:00:00,2015
hanumantha nagar,2 wheeler theft,12.9232306,77.5657028,,11:45:00,2015
hanumantha nagar,2 wheeler theft,12.9299389,77.5687972,2015-10-13,11:00:00,2015
hanumantha nagar,2 wheeler theft,12.9172694,77.5657556,2015-10-24,10:15:00,2015
hanumantha nagar,2 wheeler theft,12.9168167,77.5720667,2015-10-26,10:10:00,2015
hanumantha nagar,2 wheeler theft,12.9194444,77.5734944,2015-10-26,18:30:00,2015
hanumantha nagar,2 wheeler theft,12.9241806,77.570425,2015-10-27,10:30:00,2015
hanumantha nagar,2 wheeler theft,12.9197333,77.5638278,,11:45:00,2015
hanumantha nagar,2 wheeler theft,12.9212111,77.5682278,2015-11-25,12:00:00,2015
hanumantha nagar,2 wheeler theft,12.9197528,77.5741583,2015-12-22,20:00:00,2015
hanumantha nagar,2 wheeler theft,12.9250278,77.57335,,19:45:00,2016
hanumantha nagar,2 wheeler theft,12.9197139,77.5599,2016-01-25,20:30:00,2016
hanumantha nagar,2 wheeler theft,12.9256333,77.5761583,,10:00:00,2016
hanumantha nagar,2 wheeler theft,12.9163194,77.5552778,,11:00:00,2016
hanumantha nagar,2 wheeler theft,12.9161667,77.5569917,2016-02-20,09:00:00,2016
hanumantha nagar,2 wheeler theft,12.9245694,77.5656056,2016-02-26,10:00:00,2016
hanumantha nagar,2 wheeler theft,12.9185417,77.5715083,2016-02-29,11:00:00,2016
hanumantha nagar,2 wheeler theft,12.9276278,77.5705389,2016-03-25,09:30:00,2016
hanumantha nagar,2 wheeler theft,12.9220306,77.5675611,2016-04-15,09:30:00,2016
hanumantha nagar,2 wheeler theft,12.9195528,77.5720194,2016-04-17,09:30:00,2016
hanumantha nagar,2 wheeler theft,12.9265306,77.5673389,2016-04-27,15:30:00,2016
hanumantha nagar,2 wheeler theft,12.9217222,77.57355,2016-05-14,09:30:00,2016
hanumantha nagar,2 wheeler theft,12.9248722,77.5662417,,17:45:00,2016
hanumantha nagar,2 wheeler theft,12.9248722,77.5662417,,17:50:00,2016
hanumantha nagar,2 wheeler theft,12.9236333,77.5725083,,14:00:00,2016
hanumantha nagar,2 wheeler theft,12.9312028,77.5758028,2016-06-21,15:30:00,2016
hanumantha nagar,2 wheeler theft,12.9226861,77.5741167,2016-06-26,15:20:00,2016
hanumantha nagar,2 wheeler theft,12.9154389,77.5678389,,17:30:00,2016
hanumantha nagar,2 wheeler theft,12.9185083,77.5662194,2016-07-13,17:00:00,2016
hanumantha nagar,2 wheeler theft,12.9160667,77.5549139,2016-07-28,15:00:00,2016
hanumantha nagar,2 wheeler theft,12.9198889,77.5679583,,04:30:00,2016
hanumantha nagar,2 wheeler theft,12.9283389,77.5654278,,11:00:00,2016
